Date-Time,FEIcm1_ohlcv_1d_FEIcm2_ohlcv_1d_FEIcm3_ohlcv_1d_butterfly,FEIcm2_ohlcv_1d_FEIcm3_ohlcv_1d_FEIcm4_ohlcv_1d_butterfly,FEIcm3_ohlcv_1d_FEIcm4_ohlcv_1d_FEIcm5_ohlcv_1d_butterfly,FEIcm4_ohlcv_1d_FEIcm5_ohlcv_1d_FEIcm6_ohlcv_1d_butterfly,FEIcm5_ohlcv_1d_FEIcm6_ohlcv_1d_FEIcm7_ohlcv_1d_butterfly,FEIcm6_ohlcv_1d_FEIcm7_ohlcv_1d_FEIcm8_ohlcv_1d_butterfly,FEIcm7_ohlcv_1d_FEIcm8_ohlcv_1d_FEIcm9_ohlcv_1d_butterfly,FEIcm8_ohlcv_1d_FEIcm9_ohlcv_1d_FEIcm10_ohlcv_1d_butterfly,FEIcm9_ohlcv_1d_FEIcm10_ohlcv_1d_FEIcm11_ohlcv_1d_butterfly,FEIcm10_ohlcv_1d_FEIcm11_ohlcv_1d_FEIcm12_ohlcv_1d_butterfly,FEIcm11_ohlcv_1d_FEIcm12_ohlcv_1d_FEIcm13_ohlcv_1d_butterfly,FEIcm12_ohlcv_1d_FEIcm13_ohlcv_1d_FEIcm14_ohlcv_1d_butterfly,FEIcm13_ohlcv_1d_FEIcm14_ohlcv_1d_FEIcm15_ohlcv_1d_butterfly,FEIcm14_ohlcv_1d_FEIcm15_ohlcv_1d_FEIcm16_ohlcv_1d_butterfly
2007-05-15 00:00:00+00:00,0.025,0.045,0.02,0.01,-0.01,0,-0.02,0.005,0,0.0075,-0.0025,,,
2007-05-16 00:00:00+00:00,0.035,0.05,0.0175,0.01,-0.01,0.005,-0.015,-0.0075,0,0.01,-0.0075,,,
2007-05-17 00:00:00+00:00,0.0375,0.0475,0.02,0.0075,-0.005,0,-0.0125,-0.0025,-0.005,0.0125,-0.0025,,,
2007-05-18 00:00:00+00:00,0.04,0.04,0.025,0.0075,-0.005,0,-0.0125,0.0025,-0.01,0.0125,-0.01,0,,
2007-05-21 00:00:00+00:00,0.03,0.045,0.02,0.0125,-0.01,0.005,-0.015,-0.0025,-0.0025,0.0075,-0.015,,,
2007-05-22 00:00:00+00:00,0.04,0.0425,0.025,0.0075,0.0025,-0.005,-0.0175,0.0025,0,0.005,0.0125,,,
2007-05-23 00:00:00+00:00,0.0325,0.0475,0.0225,0.0125,0,-0.0025,-0.015,0.0075,-0.015,0.01,0.0075,-0.0125,,
2007-05-24 00:00:00+00:00,0.0275,0.035,0.025,0.015,0,0,-0.015,0,-0.005,0,0.0025,,,
2007-05-25 00:00:00+00:00,0.025,0.045,0.0225,0.0175,0.0025,0.0025,-0.015,-0.0025,-0.0075,0.0125,-0.0025,0.0025,,
2007-05-28 00:00:00+00:00,0.0375,0.04,0.02,0.02,0,0.005,-0.0175,0.0075,-0.01,0,,,,
2007-05-29 00:00:00+00:00,0.03,0.0475,0.0175,0.0175,0.0025,0.005,-0.0125,-0.0075,-0.0025,0.0125,0,,,
2007-05-30 00:00:00+00:00,0.025,0.045,0.025,0.015,0.0025,0.005,-0.0125,-0.0025,-0.01,0.0175,-0.0025,,,
2007-05-31 00:00:00+00:00,0.0225,0.045,0.0275,0.02,0,0.005,-0.0125,-0.005,-0.0025,0.01,-0.015,-0.0075,,
2007-06-01 00:00:00+00:00,0.0175,0.05,0.0325,0.0175,0.005,0,-0.0075,-0.0075,0,0.0025,0.01,,,
2007-06-04 00:00:00+00:00,0.015,0.05,0.0325,0.015,0.0075,0.0025,-0.0125,-0.0025,-0.01,0.0175,-0.005,,,
2007-06-05 00:00:00+00:00,0.0075,0.0525,0.03,0.02,0.005,0.0075,-0.0125,-0.005,-0.0075,0.0125,-0.005,,,
2007-06-06 00:00:00+00:00,0.02,0.05,0.0175,0.02,0.005,0.005,-0.015,0,-0.0075,0.01,-0.0025,-0.0125,,
2007-06-07 00:00:00+00:00,0.015,0.0475,0.025,0.02,0.005,0.0075,-0.0125,-0.005,-0.005,0.025,-0.0325,0.035,-0.025,0.0125
2007-06-08 00:00:00+00:00,0.01,0.04,0.0275,0.025,0,0.0075,-0.01,0.0025,-0.0075,0.005,0.0025,-0.01,,
2007-06-11 00:00:00+00:00,0.0075,0.0475,0.0225,0.0175,0.01,0.0075,-0.0125,-0.0025,0,0.0075,-0.0075,,,
2007-06-12 00:00:00+00:00,0.005,0.0425,0.0275,0.02,0.0125,0.01,-0.0075,-0.015,0.0025,0.03,-0.0175,-0.015,,
2007-06-13 00:00:00+00:00,0.0025,0.0375,0.0275,0.0225,0.0125,0.0075,-0.01,0,-0.0075,0.0025,0.0075,,,
2007-06-14 00:00:00+00:00,0.015,0.0275,0.0325,0.02,0.01,0.005,-0.0025,0,0,-0.005,-0.005,,,
2007-06-15 00:00:00+00:00,0.0075,0.035,0.03,0.025,0.005,0.0075,-0.01,-0.0075,0.0075,0,0,,,
2007-06-18 00:00:00+00:00,0.01,0.0325,0.035,0.02,0.005,0.0075,-0.01,0,-0.0075,0.01,-0.005,0,0.0025,0
2007-06-19 00:00:00+00:00,0.035,0.0325,0.0225,-0.0025,0.01,-0.015,0,-0.0025,0.0075,-0.0075,-0.0175,,,
2007-06-20 00:00:00+00:00,0.035,0.035,0.0225,0.005,0.01,-0.01,0,-0.0025,0.005,-0.005,-0.01,,,
2007-06-21 00:00:00+00:00,0.045,0.035,0.02,0.0025,0.01,-0.0125,0.0025,-0.01,0.0125,-0.0125,0.0125,,,
2007-06-22 00:00:00+00:00,0.04,0.0375,0.0175,0,0.0025,-0.01,-0.01,0.005,0.01,-0.0075,-0.01,0.01,0.0075,-0.005
2007-06-25 00:00:00+00:00,0.0425,0.035,0.02,-0.0075,0.0025,-0.0075,-0.005,-0.0025,0.0075,-0.0025,-0.0075,,,
2007-06-26 00:00:00+00:00,0.045,0.0325,0.02,0,-0.0025,-0.0075,-0.0125,0.0075,0.01,-0.005,0,0.0025,,
2007-06-27 00:00:00+00:00,0.0425,0.0375,0.01,0.0025,0,-0.0125,0.01,-0.02,0.02,-0.01,0.01,,,
2007-06-28 00:00:00+00:00,0.045,0.0325,0.0175,0.005,0.0025,-0.0125,-0.0075,0.005,0,0.0075,0,,,
2007-06-29 00:00:00+00:00,0.0425,0.0325,0.02,0.005,0.0025,-0.0125,-0.0075,0.0075,0.0025,-0.0025,,,,
2007-07-01 00:00:00+00:00,,,,,,,,,,,,,,
2007-07-02 00:00:00+00:00,0.065,0.025,0.0175,-0.0025,0.0025,-0.01,0,-0.015,0.0125,-0.0075,0,,,
2007-07-03 00:00:00+00:00,0.0475,0.03,0.025,0.0025,0.005,-0.0125,-0.005,-0.005,0.0075,-0.0025,0,-0.0025,0.0275,-0.025
2007-07-04 00:00:00+00:00,0.04,0.035,0.0225,0.0075,0.005,-0.0125,-0.005,-0.0075,0.01,-0.005,0.0075,0.0125,,
2007-07-05 00:00:00+00:00,0.05,0.0325,0.0225,0.01,0.0075,-0.015,0,-0.0075,0.01,-0.0075,-0.005,0.02,-0.01,-0.0075
2007-07-06 00:00:00+00:00,0.045,0.0375,0.02,0.0175,0,-0.01,-0.0075,-0.0075,0.0125,-0.005,,,,
2007-07-09 00:00:00+00:00,0.0375,0.035,0.0225,0.015,0.005,-0.0125,-0.01,0,0.005,-0.0025,0.0075,,,
2007-07-10 00:00:00+00:00,0.0375,0.0325,0.02,0.005,0.0075,-0.0125,-0.0075,-0.0175,0.03,-0.0225,0.0075,,,
2007-07-11 00:00:00+00:00,0.045,0.0375,0.025,0.005,0.01,-0.015,-0.0125,-0.005,0.015,-0.0075,0.015,0.0075,,
2007-07-12 00:00:00+00:00,0.0375,0.0375,0.0225,0.0125,0.005,-0.01,-0.0125,-0.0025,0.0025,0.0225,-0.01,,,
2007-07-13 00:00:00+00:00,0.0375,0.0325,0.0275,0.0075,0.0075,-0.01,-0.0025,-0.0225,0.025,-0.005,0,,,
2007-07-15 00:00:00+00:00,,,,,,,,,,,,,,
2007-07-16 00:00:00+00:00,0.0325,0.0375,0.025,0.01,0.0025,-0.01,-0.0075,-0.005,0.0075,0,-0.0075,,,
2007-07-17 00:00:00+00:00,0.04,0.0325,0.025,0.0125,0.0025,-0.0075,-0.005,-0.015,0.0225,-0.0125,-0.005,0.0125,,
2007-07-18 00:00:00+00:00,0.0375,0.0325,0.0225,0.0125,0.01,-0.0175,0.0025,-0.015,0.0125,0.0025,-0.0125,,,
2007-07-19 00:00:00+00:00,0.0375,0.0375,0.0175,0.0125,0.01,-0.0125,-0.01,0,0.0075,-0.01,,,,
2007-07-20 00:00:00+00:00,0.0375,0.0275,0.0175,0.005,0.01,-0.01,-0.0025,-0.01,0.0125,-0.005,-0.005,-0.0225,,
2007-07-22 00:00:00+00:00,,,,,,,,,,,,,,
2007-07-23 00:00:00+00:00,0.0375,0.0375,0.0175,-0.005,0.0125,-0.0075,-0.0075,-0.005,0.0025,-0.0025,-0.0025,,,
2007-07-24 00:00:00+00:00,0.0425,0.0325,0.015,-0.0075,0.01,-0.005,-0.005,-0.025,0.04,-0.035,,,,
2007-07-25 00:00:00+00:00,0.035,0.035,0.01,-0.0025,0.01,-0.0075,-0.005,-0.0075,0.0075,-0.005,,,,
2007-07-26 00:00:00+00:00,0.025,0.0275,0.005,0.005,0.0025,-0.01,-0.0125,-0.0025,0.015,-0.0125,0.005,-0.015,,
2007-07-27 00:00:00+00:00,0.0325,0.02,0.0125,-0.0025,0.0025,-0.01,-0.0025,-0.0025,0.005,-0.0075,0.01,-0.005,,
2007-07-30 00:00:00+00:00,0.03,0.0175,0.0125,0,0.0075,-0.0125,-0.005,0.005,-0.005,0,0.0175,,,
2007-07-31 00:00:00+00:00,0.0325,0.015,0.0125,-0.0075,0.005,0.0025,-0.0125,-0.04,0.0675,-0.0475,0.0175,,,
2007-08-01 00:00:00+00:00,0.0275,0.0275,0.0175,-0.0025,-0.0025,0,-0.015,0.0025,0.005,-0.005,0.0125,,,
2007-08-02 00:00:00+00:00,0.025,0.0325,0.0125,-0.005,0.0025,-0.0075,-0.005,-0.01,0.0225,-0.015,0,0.005,0.0025,-0.005
2007-08-03 00:00:00+00:00,0.0175,0.025,0.005,0,0.005,-0.01,-0.005,-0.0125,0.02,0.005,-0.0225,0.0025,0.0125,-0.005
2007-08-05 00:00:00+00:00,,,,,,,,,,,,,,
2007-08-06 00:00:00+00:00,0.0275,0.025,0.01,-0.0075,0.01,-0.0075,0.0025,-0.03,0.05,-0.025,-0.0075,,,
2007-08-07 00:00:00+00:00,0.0175,0.0325,0.0075,0,0.0025,-0.01,0.0075,-0.0125,0.0175,-0.0125,0.005,-0.015,0.0125,-0.005
2007-08-08 00:00:00+00:00,0.025,0.03,0.0075,0.0025,0.005,-0.0025,-0.01,-0.0025,0.02,-0.02,0.015,,,
2007-08-09 00:00:00+00:00,0.0175,0.0125,0.0025,0.005,0.005,-0.005,-0.015,0.0025,0.0125,0,0.005,,,
2007-08-10 00:00:00+00:00,-0.0025,0.0175,0.005,0,0.0025,-0.005,0,-0.0075,0.01,-0.0075,0.0025,,,
2007-08-12 00:00:00+00:00,,,,,,,,,,,,,,
2007-08-13 00:00:00+00:00,-0.005,0.015,0.005,-0.0075,0,-0.005,0.0025,-0.005,0.0075,-0.0025,0,,,
2007-08-14 00:00:00+00:00,0.0075,0,0.0025,-0.0075,0.0025,-0.0025,-0.0025,-0.005,0.005,0.005,0.0025,,,
2007-08-15 00:00:00+00:00,0.005,-0.025,-0.005,-0.01,0.0025,0,-0.0075,0.01,0,0,0.005,,,
2007-08-16 00:00:00+00:00,0.045,-0.07,-0.01,-0.025,-0.0075,0.01,0.0075,0.005,0.015,-0.01,-0.02,,,
2007-08-17 00:00:00+00:00,-0.005,-0.04,-0.025,-0.0225,0.0075,-0.005,0.0325,-0.01,0.005,-0.0025,0.015,,,
2007-08-19 00:00:00+00:00,,,,,,,,,,,,,,
2007-08-20 00:00:00+00:00,-0.0125,-0.0325,-0.02,-0.0275,0.0075,0,0,0.0025,0.005,0.0125,-0.0175,0.01,,
2007-08-21 00:00:00+00:00,-0.025,-0.0325,-0.03,-0.02,0.005,0,0.0025,0,0.005,0.0025,-0.015,0.0325,-0.0025,-0.01
2007-08-22 00:00:00+00:00,0.0175,-0.0225,-0.015,-0.0175,0,-0.015,0.015,-0.015,0,0.015,-0.005,,,
2007-08-23 00:00:00+00:00,0.02,-0.0125,-0.0275,-0.025,-0.0025,-0.0125,-0.0025,0.005,0.015,-0.025,-0.015,0.0275,0.0125,-0.005
2007-08-24 00:00:00+00:00,0.025,-0.005,-0.0275,-0.0275,0.0025,-0.0075,-0.0175,0.0025,0.0175,-0.01,0.0175,,,
2007-08-26 00:00:00+00:00,,,,,,,,,,,,,,
2007-08-27 00:00:00+00:00,-0.035,-0.0025,-0.0175,-0.0275,0,-0.0125,0,-0.005,0.015,-0.0075,,,,
2007-08-28 00:00:00+00:00,-0.0475,-0.015,-0.02,-0.0175,-0.005,-0.0125,0,-0.0125,0.0175,0.01,-0.0075,,,
2007-08-29 00:00:00+00:00,-0.0225,-0.0175,-0.02,-0.025,-0.0025,-0.005,0.0125,-0.03,0.0325,-0.01,0.0025,,,
2007-08-30 00:00:00+00:00,-0.0175,-0.0325,-0.01,-0.0275,-0.0025,-0.01,-0.0125,-0.0025,0.02,0.0025,-0.01,,,
2007-08-31 00:00:00+00:00,-0.01,-0.0275,-0.0025,-0.025,-0.005,-0.015,0.01,-0.0125,0.005,0.01,-0.015,0.0075,,
2007-09-02 00:00:00+00:00,,,,,,,,,,,,,,
2007-09-03 00:00:00+00:00,-0.01,-0.035,-0.0075,-0.02,-0.005,-0.0125,-0.005,-0.0075,0.02,0,0,,,
2007-09-04 00:00:00+00:00,-0.0175,-0.03,-0.0125,-0.025,0.0025,-0.015,-0.01,-0.0025,0.015,-0.0025,-0.005,0.0175,,
2007-09-05 00:00:00+00:00,0.0025,-0.05,-0.015,-0.015,-0.005,-0.0125,-0.005,-0.0125,0.02,-0.005,0.0025,,,
2007-09-06 00:00:00+00:00,0.0175,-0.065,-0.0225,-0.01,0.0025,-0.01,-0.01,-0.0125,0.015,-0.0025,0,,,
2007-09-07 00:00:00+00:00,0.015,-0.085,-0.02,-0.02,0,-0.0125,-0.0125,0.0025,0.005,0.015,-0.0175,,,
2007-09-10 00:00:00+00:00,0.02,-0.0875,-0.035,0,-0.015,-0.01,-0.015,-0.0025,0.0075,0.015,-0.025,,,
2007-09-11 00:00:00+00:00,0.045,-0.085,-0.02,-0.025,0.005,-0.0175,-0.015,0.005,0.0075,-0.005,0.0125,-0.0275,,
2007-09-12 00:00:00+00:00,0.045,-0.09,-0.0275,-0.0225,0,-0.0125,-0.0025,-0.0125,0.015,-0.005,0.0125,,,
2007-09-13 00:00:00+00:00,-0.005,-0.07,-0.0225,-0.01,0.0075,-0.0125,-0.0075,-0.0025,0,0.005,-0.0175,0.04,,
2007-09-14 00:00:00+00:00,-0.0325,-0.0675,-0.0075,-0.0225,0.005,-0.0175,-0.0025,-0.0075,0.0175,-0.005,0,-0.0125,,
2007-09-17 00:00:00+00:00,-0.04,-0.0625,-0.01,-0.0175,-0.0025,-0.01,-0.0075,-0.01,0.0125,-0.0025,0,-0.0075,,
2007-09-18 00:00:00+00:00,-0.0775,-0.005,-0.0275,0.01,-0.0125,-0.0075,-0.0125,0.0075,0.0125,-0.005,-0.01,,,
2007-09-19 00:00:00+00:00,-0.0725,0.0025,-0.0175,0.01,-0.0125,-0.0125,-0.005,0.0075,0.0025,-0.0025,,,,
2007-09-20 00:00:00+00:00,-0.0875,0.0025,0.005,0.005,-0.01,-0.0025,-0.0025,0,-0.0075,0.01,-0.02,,,
2007-09-21 00:00:00+00:00,-0.1025,-0.0175,-0.005,0.005,-0.01,-0.0075,-0.0075,0.0175,0,-0.0025,0.005,,,
2007-09-24 00:00:00+00:00,-0.105,-0.025,-0.015,0.005,-0.0075,-0.0025,-0.0125,0.0175,-0.005,0.005,-0.0175,,,
2007-09-25 00:00:00+00:00,-0.105,-0.03,-0.0125,0.0025,-0.015,-0.01,0,0.01,0,0.01,-0.0125,,,
2007-09-26 00:00:00+00:00,-0.1,-0.025,-0.0125,0.0075,-0.0125,-0.01,-0.0075,0.02,-0.0075,0.0025,0.0175,-0.03,,
2007-09-27 00:00:00+00:00,-0.095,-0.02,-0.0225,0.0075,-0.0125,-0.005,-0.0125,0.0225,-0.0075,0.0075,,,,
2007-09-28 00:00:00+00:00,-0.0875,-0.015,-0.02,0.0025,-0.0125,-0.01,-0.0025,0.0175,-0.0075,0.005,-0.01,,,
2007-09-30 00:00:00+00:00,,,,,,,,,,,,,,
2007-10-01 00:00:00+00:00,-0.0775,-0.02,-0.025,0,-0.0125,-0.005,-0.01,0.02,-0.0075,0.01,-0.03,0.05,,
2007-10-02 00:00:00+00:00,-0.07,-0.0225,-0.025,-0.0075,-0.015,-0.005,-0.005,0.015,0,-0.0025,-0.0125,0.0175,,
2007-10-03 00:00:00+00:00,-0.0675,-0.025,-0.02,-0.005,-0.01,-0.0125,-0.0025,0.0125,0.0025,0,0.025,,,
2007-10-04 00:00:00+00:00,-0.0725,-0.0225,-0.02,-0.0025,-0.0125,-0.0075,-0.01,0.0175,-0.0025,0.005,-0.015,-0.0225,0.0325,0
2007-10-05 00:00:00+00:00,-0.0625,-0.02,-0.02,0.0025,-0.0125,-0.0025,-0.0125,0.0125,0,0.005,-0.0125,,,
2007-10-08 00:00:00+00:00,-0.075,-0.0225,-0.015,0.0025,-0.0075,-0.0075,-0.01,0.0125,-0.0025,0.005,-0.005,0.01,,
2007-10-09 00:00:00+00:00,-0.065,-0.02,-0.0175,0.0075,-0.0075,-0.0075,-0.0125,0.0225,-0.01,0.005,-0.005,,,
2007-10-10 00:00:00+00:00,-0.055,-0.0225,-0.01,0.0025,-0.005,-0.0075,-0.01,0.0075,0,-0.0025,-0.0125,,,
2007-10-11 00:00:00+00:00,-0.04,-0.0125,-0.01,0.005,-0.0075,-0.005,-0.0125,0,0.005,0.0125,-0.0125,,,
2007-10-12 00:00:00+00:00,-0.0375,0.005,-0.0025,0.01,-0.0075,-0.0075,-0.0075,0.0075,0.0025,0.005,-0.01,,,
2007-10-15 00:00:00+00:00,-0.0225,0.01,0,0.01,-0.01,-0.0075,-0.015,0.015,-0.0025,-0.0075,0.01,,,
2007-10-16 00:00:00+00:00,0.0075,-0.005,-0.0075,0.01,-0.0125,-0.0025,-0.0225,0.0175,0.005,-0.01,0,0.0225,,
2007-10-17 00:00:00+00:00,-0.025,0,-0.01,0.01,-0.0075,-0.0025,-0.02,0.0075,0.01,-0.02,-0.0025,,,
2007-10-18 00:00:00+00:00,-0.0275,0,-0.0125,0.0025,-0.015,-0.0025,-0.0175,0.0125,0,0,0,,,
2007-10-19 00:00:00+00:00,-0.0475,-0.0025,-0.0175,0.005,-0.0125,-0.0125,-0.005,-0.01,0.0175,0,-0.0125,,,
2007-10-21 00:00:00+00:00,,,,,,,,,,,,,,
2007-10-22 00:00:00+00:00,-0.0425,0.005,-0.015,-0.005,-0.01,-0.0225,0.0025,0.02,-0.0175,0.01,,,,
2007-10-23 00:00:00+00:00,-0.0525,-0.0025,-0.01,-0.005,-0.0125,-0.0075,-0.01,0.005,0.0025,0.0025,-0.005,,,
2007-10-24 00:00:00+00:00,-0.065,-0.0075,-0.0125,-0.0075,-0.01,-0.01,-0.01,0.0225,-0.0175,0.005,-0.02,,,
2007-10-25 00:00:00+00:00,-0.0675,-0.005,-0.0175,-0.005,-0.0125,-0.01,0,0,-0.01,0.02,-0.0175,,,
2007-10-26 00:00:00+00:00,-0.06,-0.005,-0.015,-0.01,-0.0075,-0.0075,-0.01,0.01,-0.0075,0.005,,,,
2007-10-29 00:00:00+00:00,-0.0675,-0.0075,-0.015,-0.0025,-0.0125,-0.0075,-0.0125,0.01,-0.0025,0,-0.01,,,
2007-10-30 00:00:00+00:00,-0.045,-0.005,-0.02,0.0025,-0.01,-0.015,-0.005,0.0125,-0.005,-0.005,0.01,,,
2007-10-31 00:00:00+00:00,-0.03,-0.0025,-0.005,0.005,-0.01,-0.0125,-0.0075,0.015,-0.0075,0.025,-0.0275,,,
2007-11-01 00:00:00+00:00,-0.045,-0.0125,-0.0075,0.0075,-0.015,-0.0075,-0.0075,0.0075,-0.01,0.01,-0.01,,,
2007-11-02 00:00:00+00:00,-0.0475,-0.0075,-0.01,0.0025,-0.01,-0.0125,-0.0125,0.01,-0.0025,0.005,-0.01,,,
2007-11-05 00:00:00+00:00,-0.045,-0.02,-0.0075,0.005,-0.01,-0.0125,-0.0075,0.0025,-0.0025,0.01,,,,
2007-11-06 00:00:00+00:00,-0.0475,-0.015,-0.005,0.0025,-0.01,-0.01,-0.0125,0.0075,0.0025,0.0025,-0.005,,,
2007-11-07 00:00:00+00:00,-0.0375,-0.0225,-0.0175,0.0075,-0.0175,-0.005,-0.0175,0.0075,-0.0025,0.0075,-0.005,0.01,,
2007-11-08 00:00:00+00:00,-0.0325,-0.025,-0.0225,0,-0.0075,-0.005,-0.02,0.0125,-0.0075,0.005,-0.0025,0.0075,0,-0.0025
2007-11-09 00:00:00+00:00,-0.035,-0.03,-0.0225,-0.0075,0.005,-0.0125,-0.0175,0.0175,-0.0125,0.0125,-0.01,,,
2007-11-12 00:00:00+00:00,-0.0325,-0.0225,-0.03,0.0025,-0.0125,-0.01,-0.0125,0.0075,0,0.01,-0.01,,,
2007-11-13 00:00:00+00:00,-0.045,-0.0175,-0.025,0.0025,-0.015,-0.0025,-0.015,0.015,-0.0075,0.0025,,,,
2007-11-14 00:00:00+00:00,-0.0575,-0.0175,-0.02,0,-0.01,-0.0075,-0.01,0.0075,-0.0025,0.0025,-0.0025,,,
2007-11-15 00:00:00+00:00,-0.0625,-0.03,-0.0275,-0.0025,-0.01,-0.005,-0.015,0.01,0.0025,0.0025,-0.0225,,,
2007-11-16 00:00:00+00:00,-0.04,-0.04,-0.025,0,-0.0125,-0.0025,-0.0125,0.01,-0.0075,0.005,0.0075,,,
2007-11-19 00:00:00+00:00,-0.045,-0.05,-0.0325,-0.01,-0.0125,0.0025,-0.0175,0.01,0.0025,-0.015,0.0125,,,
2007-11-20 00:00:00+00:00,-0.045,-0.0425,-0.035,-0.0025,-0.01,-0.0075,0,-0.0025,0.005,-0.015,0.015,0.005,-0.0075,0
2007-11-21 00:00:00+00:00,-0.0375,-0.0575,-0.0425,-0.0025,-0.01,-0.005,-0.01,0.01,0.0025,-0.0025,-0.0025,0.0275,-0.0125,
2007-11-22 00:00:00+00:00,-0.0425,-0.0525,-0.05,-0.0075,-0.01,0.0025,-0.0175,0.015,-0.0075,0.005,-0.005,,,
2007-11-23 00:00:00+00:00,-0.0375,-0.05,-0.0475,-0.005,-0.0125,-0.005,-0.01,0.0075,0.0025,0.0075,-0.005,0.0025,,
2007-11-26 00:00:00+00:00,-0.03,-0.0575,-0.055,-0.01,-0.015,-0.0025,-0.0075,-0.01,0.0425,-0.07,,,,
2007-11-27 00:00:00+00:00,-0.045,-0.0475,-0.045,-0.0075,-0.0175,-0.005,-0.005,0,0.01,0.005,-0.0175,0.045,,
2007-11-28 00:00:00+00:00,-0.0525,-0.035,-0.0425,-0.02,-0.015,-0.0025,-0.0075,0.0125,0,0.0025,-0.005,0.0125,,
2007-11-29 00:00:00+00:00,-0.0625,-0.035,-0.0475,-0.01,-0.0175,-0.01,-0.005,0.0075,0,0.0025,-0.03,0.025,,
2007-11-30 00:00:00+00:00,-0.0725,-0.02,-0.0375,-0.015,-0.0225,-0.005,-0.0175,0.025,-0.0125,0.0075,0.0025,0.01,,
2007-12-03 00:00:00+00:00,-0.08,-0.03,-0.0375,-0.0125,-0.0225,-0.0075,-0.015,0.0125,-0.01,0.0125,-0.0125,,,
2007-12-04 00:00:00+00:00,-0.0775,-0.025,-0.045,-0.0125,-0.0225,-0.015,-0.015,0.01,0,0,0,0.0225,,
2007-12-05 00:00:00+00:00,-0.09,-0.0225,-0.035,-0.0125,-0.02,-0.0225,-0.015,0.01,-0.0025,-0.0075,0,0.02,,
2007-12-06 00:00:00+00:00,-0.0975,-0.0125,-0.03,-0.0175,-0.03,-0.02,-0.0075,0.005,-0.01,0.0125,-0.0025,0.0175,,
2007-12-07 00:00:00+00:00,-0.1025,-0.025,-0.0175,0.0075,-0.025,-0.02,-0.025,0.0075,0.0125,0,-0.01,0.0425,,
2007-12-10 00:00:00+00:00,-0.0925,-0.015,-0.0075,0.0025,-0.0275,-0.02,-0.015,0.01,0,0.0075,-0.02,0.03,0,-0.015
2007-12-11 00:00:00+00:00,-0.1075,-0.0125,-0.0125,-0.005,-0.02,-0.025,-0.02,0,0.01,0.0025,-0.0125,0.005,,
2007-12-12 00:00:00+00:00,-0.1275,0,-0.0075,0.01,-0.025,-0.015,-0.0175,0,0.0075,-0.0075,0.0125,0,,
2007-12-13 00:00:00+00:00,-0.11,-0.005,-0.01,0.0025,-0.0125,-0.015,-0.0225,0.0025,-0.0025,0.005,-0.005,0.01,,
2007-12-14 00:00:00+00:00,-0.1125,-0.0025,-0.0025,0,-0.015,-0.02,-0.02,0.0025,0,0.005,-0.0125,0.0175,-0.0025,-0.0025
2007-12-17 00:00:00+00:00,-0.17,-0.0025,0.0025,0.005,-0.015,-0.025,-0.015,0.005,-0.0025,0.0025,0,0.005,,
2007-12-18 00:00:00+00:00,0.0025,-0.0025,0.01,-0.0125,-0.0175,-0.0225,0,0.0025,0.0025,-0.005,0.0025,,,
2007-12-19 00:00:00+00:00,0.0025,-0.01,0.01,-0.0125,-0.015,-0.0275,0.01,-0.01,0.0075,-0.01,0.0375,,,
2007-12-20 00:00:00+00:00,-0.0225,0,0.005,-0.0075,-0.02,-0.02,0.0025,-0.0025,-0.0025,0,0.005,,,
2007-12-21 00:00:00+00:00,-0.01,-0.02,0.01,-0.01,-0.015,-0.0225,0.0025,-0.0025,0,0.0025,0.0325,-0.0325,0,
2007-12-24 00:00:00+00:00,-0.0225,-0.0125,0.0075,-0.0175,-0.0075,-0.0275,0.005,-0.0025,,,,,,
2007-12-27 00:00:00+00:00,-0.0075,-0.005,0,-0.0125,-0.0125,-0.02,0,0.005,-0.0025,0,,,,
2007-12-28 00:00:00+00:00,0,-0.005,-0.005,-0.025,-0.0125,-0.0175,0.0025,0,-0.0025,-0.0025,0.0075,,,
2007-12-31 00:00:00+00:00,-0.0025,-0.005,0.0025,-0.0225,-0.0175,-0.0225,0.0075,-0.0075,-0.01,0.015,,,,
2008-01-02 00:00:00+00:00,-0.01,-0.02,0.0025,-0.02,-0.0175,-0.02,-0.0025,0,0.0025,-0.0025,0.015,-0.0225,0.02,
2008-01-03 00:00:00+00:00,-0.025,-0.015,-0.0025,-0.0125,-0.025,-0.02,0,-0.005,0.005,0,,,,
2008-01-04 00:00:00+00:00,-0.01,-0.02,-0.0075,-0.025,-0.02,-0.02,-0.0075,0.0025,0.0025,0.0025,0.01,,,
2008-01-07 00:00:00+00:00,0,-0.02,-0.005,-0.0275,-0.0225,-0.0275,0.005,-0.01,0.01,-0.0075,0.02,-0.0225,,
2008-01-08 00:00:00+00:00,0,-0.02,-0.0025,-0.0275,-0.0175,-0.0275,-0.005,-0.0025,0.01,-0.005,0.015,,,
2008-01-09 00:00:00+00:00,0.005,-0.025,0,-0.0275,-0.02,-0.035,0.005,0.0025,-0.015,0.015,0.01,,,
2008-01-10 00:00:00+00:00,0.015,-0.0225,0.0025,-0.035,-0.03,-0.025,-0.0025,-0.0075,0.01,0,0.0125,,,
2008-01-11 00:00:00+00:00,0.02,-0.0175,-0.0075,-0.04,-0.0325,-0.0325,0,-0.005,0.005,0.0025,0.0125,,,
