"Timestamp","ED2.OPEN","ED2.HIGH","ED2.LOW","ED2.CLOSE"
2007-02-21,94.675,94.675,94.675,94.675
2007-02-22,94.66,94.66,94.66,94.66
2007-02-23,94.685,94.685,94.685,94.685
2007-02-26,94.705,94.705,94.705,94.705
2007-02-27,94.83,94.83,94.83,94.83
2007-02-28,94.81,94.81,94.81,94.81
2007-03-01,94.81,94.81,94.81,94.81
2007-03-02,94.87,94.87,94.87,94.87
2007-03-05,94.86,94.86,94.86,94.86
2007-03-06,94.86,94.86,94.86,94.86
2007-03-07,94.88,94.88,94.88,94.88
2007-03-08,94.85,94.85,94.85,94.85
2007-03-09,94.755,94.755,94.755,94.755
2007-03-12,94.775,94.775,94.775,94.775
2007-03-13,94.82,94.82,94.82,94.82
2007-03-14,94.81,94.81,94.81,94.81
2007-03-15,94.79,94.79,94.79,94.79
2007-03-16,94.76,94.76,94.76,94.76
2007-03-19,94.74,94.74,94.74,94.74
2007-03-20,94.935,94.935,94.935,94.935
2007-03-21,95.03,95.03,95.03,95.03
2007-03-22,94.955,94.955,94.955,94.955
2007-03-23,94.92,94.92,94.92,94.92
2007-03-26,94.945,94.945,94.945,94.945
2007-03-27,94.935,94.935,94.935,94.935
2007-03-28,94.955,94.955,94.955,94.955
2007-03-29,94.93,94.93,94.93,94.93
2007-03-30,94.925,94.925,94.925,94.925
2007-04-02,94.92,94.92,94.92,94.92
2007-04-03,94.885,94.885,94.885,94.885
2007-04-04,94.89,94.89,94.89,94.89
2007-04-05,94.87,94.87,94.87,94.87
2007-04-06,94.78,94.78,94.78,94.78
2007-04-09,94.76,94.76,94.76,94.76
2007-04-10,94.775,94.775,94.775,94.775
2007-04-11,94.765,94.765,94.765,94.765
2007-04-12,94.755,94.755,94.755,94.755
2007-04-13,94.735,94.735,94.735,94.735
2007-04-16,94.75,94.75,94.75,94.75
2007-04-17,94.785,94.785,94.785,94.785
2007-04-18,94.81,94.81,94.81,94.81
2007-04-19,94.805,94.805,94.805,94.805
2007-04-20,94.79,94.79,94.79,94.79
2007-04-23,94.805,94.805,94.805,94.805
2007-04-24,94.835,94.835,94.835,94.835
2007-04-25,94.805,94.805,94.805,94.805
2007-04-26,94.76,94.76,94.76,94.76
2007-04-27,94.76,94.76,94.76,94.76
2007-04-30,94.8,94.8,94.8,94.8
2007-05-01,94.77,94.77,94.77,94.77
2007-05-02,94.77,94.77,94.77,94.77
2007-05-03,94.74,94.74,94.74,94.74
2007-05-04,94.75,94.75,94.75,94.75
2007-05-07,94.75,94.75,94.75,94.75
2007-05-08,94.75,94.75,94.75,94.75
2007-05-09,94.725,94.725,94.725,94.725
2007-05-10,94.75,94.75,94.75,94.75
2007-05-11,94.745,94.745,94.745,94.745
2007-05-14,94.735,94.735,94.735,94.735
2007-05-15,94.735,94.735,94.735,94.735
2007-05-16,94.74,94.74,94.74,94.74
2007-05-17,94.725,94.725,94.725,94.725
2007-05-18,94.705,94.705,94.705,94.705
2007-05-21,94.705,94.705,94.705,94.705
2007-05-22,94.69,94.69,94.69,94.69
2007-05-23,94.685,94.685,94.685,94.685
2007-05-24,94.685,94.685,94.685,94.685
2007-05-25,94.69,94.69,94.69,94.69
2007-05-28,94.675,94.675,94.675,94.675
2007-05-29,94.675,94.675,94.675,94.675
2007-05-30,94.68,94.68,94.68,94.68
2007-05-31,94.665,94.665,94.665,94.665
2007-06-01,94.65,94.65,94.65,94.65
2007-06-04,94.655,94.655,94.655,94.655
2007-06-05,94.65,94.65,94.65,94.65
2007-06-06,94.66,94.66,94.66,94.66
2007-06-07,94.645,94.645,94.645,94.645
2007-06-08,94.65,94.65,94.65,94.65
2007-06-11,94.645,94.645,94.645,94.645
2007-06-12,94.635,94.635,94.635,94.635
2007-06-13,94.63,94.63,94.63,94.63
2007-06-14,94.63,94.63,94.63,94.63
2007-06-15,94.635,94.635,94.635,94.635
2007-06-18,94.64,94.64,94.64,94.64
2007-06-19,94.675,94.675,94.675,94.675
