Date-Time,FEIc1_FEIc2_FEIc3_b,FEIc2_FEIc3_FEIc4_b,FEIc3_FEIc4_FEIc5_b,FEIc4_FEIc5_FEIc6_b,FEIc5_FEIc6_FEIc7_b,FEIc6_FEIc7_FEIc8_b,FEIc7_FEIc8_FEIc9_b,FEIc8_FEIc9_FEIc10_b,FEIc9_FEIc10_FEIc11_b,FEIc10_FEIc11_FEIc12_b,FEIc11_FEIc12_FEIc13_b,FEIc12_FEIc13_FEIc14_b,FEIc13_FEIc14_FEIc15_b,FEIc14_FEIc15_FEIc16_b
2006-01-02 00:00:00+00:00,0.0025,0.04,-0.0425,-0.0175,0.0025,0.025,0.025,-0.005,0.005,-0.005,0.0125,-0.005,-0.0025,-0.0075
2006-01-03 00:00:00+00:00,0.01,0.0325,-0.04,-0.0025,-0.015,0.03,0.0175,-0.0025,0.0075,-0.0075,0.015,-0.005,-0.005,-0.0025
2006-01-04 00:00:00+00:00,0.0025,0.01,-0.02,0.045,-0.05,0.02,0.02,-0.01,0.0075,-0.0025,0.0125,-0.015,0.005,-0.01
2006-01-05 00:00:00+00:00,-0.0025,0.01,-0.0175,0.0475,-0.0475,0.0125,0.02,-0.0025,0.0,-0.005,0.0125,0.0025,-0.0125,-0.005
2006-01-06 00:00:00+00:00,0.0075,-0.005,-0.01,0.0575,-0.0625,0.015,0.0175,0.0025,0.0,-0.0025,0.015,-0.0075,0.0,-0.0125
2006-01-09 00:00:00+00:00,-0.01,0.025,-0.025,0.04,-0.0475,0.015,0.025,-0.0025,0.0025,-0.005,0.0075,0.005,-0.01,-0.005
2006-01-10 00:00:00+00:00,0.0,0.025,-0.03,0.0225,-0.035,0.02,0.02,0.0025,0.005,-0.005,0.01,0.0,-0.005,-0.005
2006-01-11 00:00:00+00:00,0.0025,0.035,-0.0375,0.01,-0.025,0.02,0.0275,-0.0075,0.0075,0.0,0.0075,-0.0075,0.005,-0.005
2006-01-12 00:00:00+00:00,-0.0025,0.025,-0.0275,0.0275,-0.035,0.0175,0.0125,0.01,-0.005,-0.0025,0.0175,-0.01,0.0075,-0.0125
2006-01-13 00:00:00+00:00,-0.0075,0.02,-0.0225,0.0325,-0.0425,0.0175,0.02,0.0,0.005,-0.005,0.0125,-0.0075,0.005,-0.0125
2006-01-16 00:00:00+00:00,0.0025,0.02,-0.025,0.0325,-0.04,0.015,0.0175,-0.0025,0.01,-0.0025,0.0125,-0.0075,-0.0025,-0.0075
2006-01-17 00:00:00+00:00,0.0375,-0.0175,-0.025,0.0325,-0.025,0.0,0.0175,0.0,0.0075,-0.0075,0.02,-0.0175,0.01,-0.01
2006-01-18 00:00:00+00:00,0.0175,0.025,-0.0575,0.0525,-0.05,0.015,0.015,0.0,0.0125,-0.01,0.015,-0.0075,0.0025,-0.0075
2006-01-19 00:00:00+00:00,0.015,0.0525,-0.0975,0.0925,-0.0975,0.0375,0.02,0.0025,0.005,-0.005,0.0125,0.0,-0.0075,0.0025
2006-01-20 00:00:00+00:00,0.0,0.065,-0.0975,0.0875,-0.09,0.03,0.02,0.0025,0.01,-0.005,0.0125,-0.0125,0.0025,0.0025
2006-01-23 00:00:00+00:00,0.0075,0.055,-0.0975,0.0975,-0.1025,0.035,0.0225,0.0,0.005,0.005,0.0075,-0.005,0.0025,-0.01
2006-01-24 00:00:00+00:00,0.02,0.0425,-0.09,0.0925,-0.0975,0.03,0.0225,0.0,0.01,0.0025,0.0075,0.0,0.0,-0.0125
2006-01-25 00:00:00+00:00,0.015,0.0475,-0.1,0.1075,-0.1175,0.04,0.0275,-0.005,0.01,0.0025,0.01,-0.005,0.0025,-0.01
2006-01-26 00:00:00+00:00,0.0175,0.0475,-0.1025,0.1125,-0.1225,0.0425,0.0225,-0.0025,0.0125,-0.0025,0.0175,-0.01,0.0,-0.0075
2006-01-27 00:00:00+00:00,0.0125,0.06,-0.1125,0.1175,-0.13,0.04,0.0275,0.0025,0.0075,0.0025,0.015,-0.01,0.0,-0.0075
2006-01-30 00:00:00+00:00,0.01,0.0675,-0.125,0.1325,-0.1475,0.05,0.03,0.0025,0.0075,0.0025,0.01,-0.005,-0.0,-0.01
2006-01-31 00:00:00+00:00,0.0125,0.0675,-0.125,0.1325,-0.1475,0.05,0.0275,0.0025,0.015,-0.0025,0.0125,-0.005,-0.0025,-0.0075
2006-02-01 00:00:00+00:00,0.01,0.0675,-0.1325,0.1475,-0.1675,0.06,0.03,0.005,0.01,-0.0025,0.015,-0.0075,0.0025,-0.0125
2006-02-02 00:00:00+00:00,0.0075,0.07,-0.1275,0.1375,-0.16,0.0625,0.025,0.005,0.0125,-0.01,0.02,-0.0025,-0.0075,-0.005
2006-02-03 00:00:00+00:00,0.005,0.0725,-0.1175,0.1175,-0.1375,0.0525,0.0275,0.0025,0.0025,0.005,0.0075,-0.0075,0.005,-0.01
2006-02-06 00:00:00+00:00,0.0,0.075,-0.1225,0.1275,-0.145,0.0525,0.03,0.0025,0.005,0.0025,0.01,-0.01,0.0025,-0.005
2006-02-07 00:00:00+00:00,0.005,0.0725,-0.1225,0.1275,-0.145,0.055,0.0275,0.0025,0.0025,0.0025,0.01,-0.0075,0.0025,-0.0075
2006-02-08 00:00:00+00:00,0.005,0.0725,-0.12,0.1225,-0.1325,0.05,0.02,0.0,0.005,-0.0025,0.015,0.0,0.0,-0.0125
2006-02-09 00:00:00+00:00,0.0,0.075,-0.1125,0.1075,-0.1175,0.0425,0.0225,-0.0025,0.01,-0.005,0.0175,-0.01,0.0025,-0.005
2006-02-10 00:00:00+00:00,0.0125,0.05,-0.0975,0.1025,-0.115,0.0425,0.02,0.005,0.0025,0.0,0.0075,-0.0025,-0.0025,0.01
2006-02-13 00:00:00+00:00,0.01,0.05,-0.095,0.0975,-0.1075,0.0375,0.0175,0.0075,0.0025,-0.0025,0.0125,-0.005,-0.0025,-0.005
2006-02-14 00:00:00+00:00,-0.03,-0.025,0.055,0.0225,-0.1075,0.0375,0.02,0.0,0.0025,0.0,0.02,-0.01,-0.0075,0.0075
2006-02-15 00:00:00+00:00,-0.03,-0.0275,0.06,0.02,-0.105,0.035,0.0175,0.0025,0.0025,0.0025,0.0125,-0.0075,0.0025,-0.0075
2006-02-16 00:00:00+00:00,-0.0325,-0.0275,0.06,0.02,-0.105,0.03,0.0225,0.0025,0.005,-0.0025,0.015,-0.005,-0.0,-0.01
2006-02-17 00:00:00+00:00,-0.05,0.03,0.0125,0.0325,-0.0875,0.0175,0.02,0.0,0.005,0.0,0.0125,-0.005,0.0025,-0.015
2006-02-20 00:00:00+00:00,-0.0525,0.03,0.0125,0.0325,-0.0875,0.025,0.015,0.0,0.0025,0.0,0.0125,-0.0075,0.0,0.0
2006-02-21 00:00:00+00:00,-0.055,0.0225,0.0275,0.025,-0.1,0.03,0.025,0.0,0.0025,-0.0025,0.015,-0.01,0.005,-0.0075
2006-02-22 00:00:00+00:00,0.005,-0.0025,0.0275,0.0225,-0.1075,0.0375,0.025,0.0025,-0.0025,0.005,0.0125,-0.005,0.0,-0.01
2006-02-23 00:00:00+00:00,-0.0025,0.0,0.0475,0.0075,-0.1325,0.055,0.0275,0.005,0.005,0.0025,0.0075,-0.005,0.0025,-0.0075
2006-02-24 00:00:00+00:00,-0.0025,-0.0025,0.055,0.0025,-0.14,0.06,0.03,0.005,0.005,0.0025,0.01,-0.0025,-0.0025,-0.0075
2006-02-27 00:00:00+00:00,-0.0125,0.0025,0.0675,-0.0075,-0.155,0.0725,0.03,0.005,0.01,-0.005,0.015,-0.005,-0.0,-0.0075
2006-02-28 00:00:00+00:00,-0.005,-0.0125,0.075,-0.0075,-0.1525,0.0725,0.03,0.0025,0.01,-0.0025,0.0125,-0.005,0.0,-0.0075
2006-03-01 00:00:00+00:00,0.0,-0.005,0.0725,-0.01,-0.16,0.0825,0.0275,0.0075,0.0025,0.0025,0.0075,0.0,-0.0025,-0.0075
2006-03-02 00:00:00+00:00,0.005,-0.0125,0.095,-0.025,-0.1775,0.095,0.0275,0.005,0.0075,0.0025,0.0125,-0.005,-0.0,-0.0075
2006-03-03 00:00:00+00:00,0.0025,-0.0075,0.0975,-0.03,-0.1875,0.1,0.0325,0.005,0.005,0.005,0.0125,-0.005,-0.0025,-0.0075
2006-03-06 00:00:00+00:00,0.0,-0.005,0.095,-0.0275,-0.1875,0.1,0.03,0.0075,0.005,0.0025,0.015,-0.005,0.0025,-0.0075
2006-03-07 00:00:00+00:00,0.005,-0.0125,0.105,-0.0325,-0.19,0.1,0.03,0.0075,0.0075,0.0025,0.015,-0.0075,0.0,0.005
2006-03-08 00:00:00+00:00,0.0025,-0.015,0.11,-0.035,-0.1925,0.1025,0.0275,0.0125,0.005,-0.0025,0.02,-0.0025,-0.0025,-0.0075
2006-03-09 00:00:00+00:00,0.0025,-0.01,0.1,-0.03,-0.195,0.105,0.03,0.0125,0.005,0.0,0.015,-0.01,0.005,-0.0
2006-03-10 00:00:00+00:00,0.005,-0.02,0.115,-0.0375,-0.2025,0.105,0.035,0.0125,0.0075,0.0,0.0125,-0.005,0.0,-0.0025
2006-03-13 00:00:00+00:00,0.0025,-0.0075,0.115,-0.0425,-0.2075,0.1075,0.035,0.0125,0.0075,0.0025,0.015,-0.0075,0.0025,-0.0075
2006-03-14 00:00:00+00:00,-0.0075,0.0425,0.07,-0.215,0.0775,0.0375,0.0075,0.0075,0.0,0.0175,-0.015,0.005,-0.0025,0.01
2006-03-15 00:00:00+00:00,-0.0075,0.0475,0.0675,-0.23,0.0875,0.04,0.0075,0.0075,0.005,0.01,-0.0025,0.0,-0.0075,0.015
2006-03-16 00:00:00+00:00,-0.0075,0.05,0.065,-0.225,0.09,0.0275,0.0125,0.015,-0.0025,0.01,0.0025,-0.0075,0.0,-0.005
2006-03-17 00:00:00+00:00,-0.0075,0.0725,0.0475,-0.25,0.11,0.035,0.0125,0.0075,0.0075,0.01,-0.0075,0.0025,-0.0075,0.0125
2006-03-20 00:00:00+00:00,-0.005,0.0625,0.0525,-0.2375,0.0975,0.035,0.015,0.0075,-0.0,0.015,-0.0075,0.0025,-0.0125,0.0175
2006-03-21 00:00:00+00:00,0.005,0.06,0.05,-0.2425,0.105,0.035,0.0125,0.01,0.0,0.01,-0.01,0.01,-0.0175,0.0225
2006-03-22 00:00:00+00:00,0.01,0.055,0.0525,-0.2375,0.0975,0.04,0.01,0.01,0.0,0.0125,-0.005,-0.0025,-0.005,0.015
2006-03-23 00:00:00+00:00,-0.005,0.0225,0.135,-0.2875,0.1075,0.0375,0.01,0.01,0.0025,0.0075,-0.005,0.0025,-0.01,0.0175
2006-03-24 00:00:00+00:00,0.005,0.0075,0.1425,-0.275,0.105,0.03,0.0075,0.0125,-0.0075,0.02,-0.015,0.01,-0.0075,0.01
2006-03-27 00:00:00+00:00,-0.005,0.015,0.14,-0.2775,0.1075,0.0325,0.005,0.0125,-0.0025,0.01,-0.0025,0.0,-0.0125,0.0175
2006-03-28 00:00:00+00:00,-0.005,0.05,0.11,-0.3125,0.1275,0.04,0.0125,0.0075,0.0025,0.0125,0.0025,-0.015,0.0,0.015
2006-03-29 00:00:00+00:00,0.0025,0.015,0.18,-0.36,0.135,0.0425,0.015,0.0075,-0.0025,0.0125,-0.0075,0.0,0.0,0.01
2006-03-30 00:00:00+00:00,-0.0025,0.02,0.1775,-0.365,0.1375,0.0475,0.005,0.01,0.0025,0.0125,-0.015,0.015,-0.015,0.0125
2006-03-31 00:00:00+00:00,-0.0075,0.025,0.175,-0.3725,0.1425,0.0475,0.01,0.01,0.0025,0.0075,-0.0075,0.0075,-0.02,0.0325
2006-04-03 00:00:00+00:00,-0.0025,0.0325,0.1675,-0.3875,0.1575,0.0475,0.0125,0.0075,-0.0025,0.015,-0.0075,-0.0025,-0.0025,0.0125
2006-04-04 00:00:00+00:00,-0.0025,0.0325,0.1675,-0.385,0.1575,0.045,0.01,0.01,-0.0025,0.01,-0.0075,0.0,0.0,0.015
2006-04-05 00:00:00+00:00,0.0175,0.0025,0.1825,-0.3625,0.135,0.045,0.0075,0.01,-0.0025,0.01,-0.0025,-0.0025,-0.0025,0.0125
2006-04-06 00:00:00+00:00,0.1075,-0.0925,0.23,-0.325,0.085,0.0425,0.0175,0.015,-0.0075,0.0175,-0.0125,0.005,-0.01,0.0175
2006-04-07 00:00:00+00:00,0.0,-0.0425,0.2325,-0.315,0.0725,0.045,0.02,0.0125,-0.0025,0.0025,0.0025,-0.005,0.0025,0.01
2006-04-10 00:00:00+00:00,-0.01,-0.03,0.2275,-0.3225,0.0775,0.0425,0.02,0.015,0.0,0.0075,-0.005,0.0025,-0.0075,0.015
2006-04-11 00:00:00+00:00,-0.0075,-0.0375,0.2325,-0.3175,0.0775,0.04,0.0175,0.01,0.005,0.005,0.0,-0.0025,-0.0075,0.015
2006-04-12 00:00:00+00:00,-0.01,-0.0425,0.2375,-0.315,0.07,0.045,0.0125,0.015,0.0,0.01,-0.0075,0.0075,-0.0025,0.0125
2006-04-13 00:00:00+00:00,-0.015,-0.0325,0.2325,-0.33,0.075,0.0475,0.0225,0.0075,0.005,0.0075,0.0,-0.0025,0.0,0.0125
2006-04-18 00:00:00+00:00,0.0475,-0.0825,0.06,0.015,-0.0775,0.03,0.015,0.0175,0.0,0.01,-0.005,0.0025,-0.005,0.0125
2006-04-19 00:00:00+00:00,0.04,-0.0825,0.06,0.015,-0.0775,0.0275,0.02,0.0125,0.0025,0.0075,-0.005,0.0025,0.0,0.0125
2006-04-20 00:00:00+00:00,0.055,-0.0875,0.06,0.015,-0.08,0.0275,0.0225,0.0175,-0.005,0.015,-0.005,0.0,0.0,0.0125
2006-04-21 00:00:00+00:00,0.045,-0.0825,0.06,0.015,-0.075,0.0225,0.02,0.015,0.0,0.0125,-0.0025,-0.0025,-0.0025,0.02
2006-04-24 00:00:00+00:00,0.05,-0.085,0.06,0.015,-0.0725,0.0225,0.0175,0.015,0.0025,0.0125,-0.0075,0.0,-0.005,0.0125
2006-04-25 00:00:00+00:00,0.0925,-0.11,0.02,0.095,-0.1625,0.0675,0.0225,0.0175,0.0,0.0125,-0.0075,0.0075,-0.015,0.0275
2006-04-26 00:00:00+00:00,0.095,-0.1175,0.01,0.115,-0.18,0.08,0.0175,0.02,0.0025,0.005,-0.0025,0.0,0.0,0.0075
2006-04-27 00:00:00+00:00,0.0875,-0.115,0.0175,0.1,-0.16,0.07,0.0175,0.0175,0.0025,0.005,-0.0025,-0.0025,-0.0,0.015
2006-04-28 00:00:00+00:00,0.085,-0.115,0.02,0.095,-0.1525,0.0625,0.0225,0.0175,0.0,0.01,-0.01,0.0075,-0.015,0.0225
2006-05-02 00:00:00+00:00,0.105,-0.125,0.01,0.115,-0.175,0.0725,0.0225,0.02,0.0025,0.0025,-0.0025,0.005,-0.0075,0.0175
2006-05-03 00:00:00+00:00,0.09,-0.115,0.0125,0.11,-0.1725,0.075,0.0175,0.0225,0.0025,0.0025,0.0025,-0.005,-0.005,0.015
2006-05-04 00:00:00+00:00,0.1025,-0.12,0.01,0.115,-0.1825,0.0825,0.02,0.015,0.005,0.01,-0.0125,0.01,-0.01,0.015
2006-05-05 00:00:00+00:00,0.1125,-0.125,0.0075,0.12,-0.1825,0.085,0.0175,0.015,0.0025,0.01,-0.0075,0.0025,-0.0075,0.0125
2006-05-08 00:00:00+00:00,0.1125,-0.13,0.0,0.135,-0.195,0.0875,0.02,0.015,0.0025,0.01,-0.01,0.0025,0.0,0.01
2006-05-09 00:00:00+00:00,0.12,-0.1325,-0.0025,0.14,-0.2025,0.0925,0.02,0.015,0.005,0.0075,-0.0075,-0.0025,0.0025,0.0125
2006-05-10 00:00:00+00:00,0.0425,0.0225,-0.0725,0.13,-0.19,0.0875,0.0175,0.02,-0.0025,0.0075,-0.0075,0.0225,-0.03,0.025
2006-05-11 00:00:00+00:00,0.0425,0.0225,-0.0825,0.15,-0.21,0.095,0.0175,0.015,0.005,0.0075,-0.0075,0.005,-0.0075,0.0275
2006-05-12 00:00:00+00:00,0.0375,0.025,-0.0775,0.14,-0.1975,0.0925,0.0125,0.0175,-0.0025,0.0075,0.0,0.0,-0.005,0.0175
2006-05-15 00:00:00+00:00,0.0175,0.035,-0.045,0.075,-0.1225,0.055,0.0125,0.0075,0.0025,0.0075,-0.0025,-0.005,0.0,0.015
2006-05-16 00:00:00+00:00,0.0225,-0.055,0.065,0.02,-0.11,0.05,0.0075,0.01,-0.0025,0.0075,-0.005,0.005,-0.0075,0.0275
2006-05-17 00:00:00+00:00,0.02,-0.06,0.075,0.015,-0.125,0.06,0.015,0.005,-0.0025,0.01,-0.01,0.01,-0.015,0.0275
2006-05-18 00:00:00+00:00,0.0225,-0.055,0.065,0.02,-0.1125,0.0525,0.0125,0.005,-0.0,0.0025,-0.005,0.005,-0.0025,0.01
2006-05-19 00:00:00+00:00,0.0325,-0.07,0.08,0.0125,-0.125,0.0675,0.0125,0.0025,-0.0025,0.01,-0.0075,0.005,-0.005,0.0125
2006-05-22 00:00:00+00:00,0.02,-0.0375,0.035,0.035,-0.0975,0.0425,0.01,0.005,-0.0025,0.01,-0.0025,-0.0025,-0.0125,0.0225
2006-05-23 00:00:00+00:00,0.0175,-0.0375,0.035,0.035,-0.0975,0.0425,0.01,0.005,-0.0075,0.0175,-0.0125,0.005,-0.005,0.015
2006-05-24 00:00:00+00:00,0.0125,-0.025,0.02,0.0425,-0.0875,0.0325,0.0075,0.005,0.0025,0.0075,-0.005,0.0025,-0.0025,0.0075
2006-05-25 00:00:00+00:00,0.015,-0.0275,0.025,0.04,-0.09,0.035,0.0075,0.005,-0.0025,0.0125,-0.0025,0.0025,-0.0075,0.0175
2006-05-26 00:00:00+00:00,0.015,-0.0275,0.025,0.04,-0.09,0.03,0.015,0.0075,-0.0075,0.0125,-0.005,0.005,-0.0075,0.015
2006-05-29 00:00:00+00:00,0.0175,-0.03,0.03,0.0375,-0.095,0.035,0.01,0.01,-0.0025,0.01,-0.0075,0.005,-0.0025,0.0075
2006-05-30 00:00:00+00:00,0.0075,-0.045,0.06,0.0225,-0.1175,0.055,0.0125,0.01,-0.0025,0.0125,-0.005,-0.0025,-0.0025,0.0125
2006-05-31 00:00:00+00:00,-0.0225,0.0125,0.055,0.0025,-0.1425,0.0725,0.015,0.015,0.0,0.0025,0.0125,-0.015,0.0075,0.0075
2006-06-01 00:00:00+00:00,-0.0075,0.005,0.055,0.0025,-0.1425,0.0725,0.015,0.015,0.0,0.01,-0.0075,0.0075,-0.0125,0.015
2006-06-02 00:00:00+00:00,0.0025,0.0225,0.02,0.02,-0.12,0.0575,0.01,0.0125,0.0025,0.0025,-0.0025,0.0025,-0.005,0.0125
2006-06-05 00:00:00+00:00,-0.0075,-0.005,0.075,-0.0075,-0.1525,0.0875,0.0125,0.0175,-0.01,0.015,-0.005,0.0,0.0025,0.0075
2006-06-06 00:00:00+00:00,-0.0125,-0.0075,0.08,-0.01,-0.16,0.09,0.015,0.0175,0.0,0.005,0.0,-0.0025,-0.005,0.015
2006-06-07 00:00:00+00:00,-0.01,-0.0025,0.07,-0.005,-0.1575,0.0875,0.015,0.015,-0.0025,0.0125,-0.005,0.0025,-0.0075,0.0125
2006-06-08 00:00:00+00:00,-0.03,0.0525,0.01,0.025,-0.125,0.06,0.0175,0.005,0.0,0.01,-0.005,0.01,-0.0175,0.0225
2006-06-09 00:00:00+00:00,-0.0375,0.075,-0.02,0.04,-0.105,0.045,0.01,0.01,-0.005,0.0125,-0.0125,0.01,-0.01,0.0175
2006-06-12 00:00:00+00:00,-0.0075,0.01,0.01,0.0425,-0.1,0.0375,0.0175,0.0075,-0.0075,0.0125,-0.0075,0.0025,0.0,0.0075
2006-06-13 00:00:00+00:00,-0.01,0.0125,0.005,0.045,-0.0925,0.035,0.0125,0.01,-0.0075,0.01,-0.0075,0.0025,0.0025,0.01
2006-06-14 00:00:00+00:00,-0.01,-0.0025,0.03,0.0325,-0.11,0.045,0.02,0.0075,-0.0025,0.0075,-0.005,0.0025,-0.0025,0.0075
2006-06-15 00:00:00+00:00,0.0,-0.01,0.04,0.0275,-0.1225,0.0525,0.0175,0.015,-0.005,0.01,-0.0075,0.005,-0.0075,0.0225
2006-06-16 00:00:00+00:00,-0.005,-0.0075,0.04,0.0275,-0.1225,0.0525,0.0175,0.015,-0.0025,0.01,-0.01,0.005,-0.005,0.0125
2006-06-19 00:00:00+00:00,0.0025,-0.0075,0.06,0.01,-0.1425,0.07,0.02,0.015,0.0,0.005,-0.0075,0.0075,-0.0125,0.02
2006-06-20 00:00:00+00:00,-0.02,0.07,-0.0025,-0.13,0.06,0.025,0.0175,0.0025,0.0075,-0.0175,0.01,-0.0025,0.015,-0.03
2006-06-21 00:00:00+00:00,-0.005,0.06,0.0,-0.13,0.055,0.0275,0.02,0.0,0.0075,-0.0075,0.0025,-0.0075,0.0175,-0.0075
2006-06-22 00:00:00+00:00,-0.0175,0.085,-0.0125,-0.145,0.0725,0.0225,0.02,0.0025,0.0075,-0.0075,0.0,0.0,0.0125,-0.0075
2006-06-23 00:00:00+00:00,-0.0225,0.09,-0.015,-0.15,0.0725,0.0275,0.015,0.0125,0.005,-0.01,-0.0025,-0.0025,0.0175,-0.005
2006-06-26 00:00:00+00:00,0.005,0.0975,-0.0325,-0.17,0.095,0.0225,0.0225,0.0025,0.0125,-0.0075,-0.0075,-0.0025,0.015,-0.0
2006-06-27 00:00:00+00:00,-0.005,0.0975,-0.0325,-0.1825,0.105,0.025,0.025,0.0025,0.0125,-0.015,0.0025,-0.0,0.01,0.0
2006-06-28 00:00:00+00:00,0.0,0.0925,-0.03,-0.185,0.105,0.03,0.0225,0.0025,0.01,-0.0075,0.0,-0.005,0.01,0.005
2006-06-29 00:00:00+00:00,0.0075,0.065,-0.01,-0.16,0.0875,0.0225,0.025,-0.0025,0.0125,-0.0075,-0.015,0.01,0.0175,-0.0075
2006-06-30 00:00:00+00:00,-0.0025,0.075,-0.015,-0.175,0.1,0.0275,0.02,0.0025,0.0075,-0.005,-0.0025,-0.0025,0.01,0.005
2006-07-03 00:00:00+00:00,0.0025,0.07,-0.0125,-0.18,0.1,0.03,0.0225,0.0025,0.01,-0.0075,-0.0025,-0.0025,0.0125,0.0
2006-07-04 00:00:00+00:00,0.0,0.0675,-0.01,-0.1725,0.09,0.0325,0.02,0.0075,0.0075,-0.005,-0.0075,0.0025,0.005,0.0075
2006-07-05 00:00:00+00:00,-0.0025,0.0875,-0.0225,-0.19,0.1075,0.03,0.0225,0.0025,0.0125,-0.0075,-0.0025,-0.0025,0.0075,0.005
2006-07-06 00:00:00+00:00,-0.0175,0.1025,-0.03,-0.2075,0.12,0.0375,0.025,0.0025,0.0075,-0.0075,0.005,-0.0075,0.0125,0.0025
2006-07-07 00:00:00+00:00,-0.0025,0.0825,-0.02,-0.19,0.1075,0.04,0.02,-0.0025,0.01,-0.0075,0.0025,-0.0025,0.01,-0.0025
2006-07-10 00:00:00+00:00,-0.005,0.0925,-0.025,-0.1975,0.11,0.0425,0.0225,0.0,0.0075,-0.0075,0.0025,-0.0025,0.0075,-0.0025
2006-07-11 00:00:00+00:00,0.0,0.0825,-0.02,-0.1875,0.105,0.0425,0.0175,-0.0,0.0075,-0.005,-0.0025,0.0025,0.0075,-0.0025
2006-07-12 00:00:00+00:00,-0.005,0.0875,-0.0225,-0.1925,0.1025,0.0475,0.02,0.0025,0.0075,-0.01,0.0025,-0.005,0.0125,-0.005
2006-07-13 00:00:00+00:00,0.01,0.065,-0.0125,-0.1675,0.09,0.04,0.015,0.0025,0.0025,-0.0025,-0.015,0.0175,0.0,0.0025
2006-07-14 00:00:00+00:00,-0.0025,0.07,-0.01,-0.1575,0.09,0.035,0.0125,-0.005,0.01,-0.0075,0.0025,0.0025,0.0025,0.0025
2006-07-17 00:00:00+00:00,0.005,0.07,-0.0125,-0.1575,0.09,0.03,0.015,0.0,0.0075,-0.0075,0.0025,-0.0025,0.0075,-0.005
2006-07-18 00:00:00+00:00,0.055,0.015,-0.1725,0.1625,-0.09,0.05,0.015,0.0,0.0075,-0.0075,0.005,-0.01,0.02,-0.01
2006-07-19 00:00:00+00:00,0.055,0.015,-0.1725,0.1625,-0.08,0.0425,0.01,0.0,0.01,-0.0025,-0.005,0.0025,0.01,-0.0025
2006-07-20 00:00:00+00:00,0.0525,0.015,-0.1675,0.1525,-0.07,0.0375,0.0125,-0.0025,0.01,-0.0075,0.0025,-0.005,0.015,-0.01
2006-07-21 00:00:00+00:00,0.055,0.015,-0.1625,0.1425,-0.055,0.0325,0.0075,-0.0025,0.0075,-0.0025,0.0,-0.0025,0.01,-0.005
2006-07-24 00:00:00+00:00,0.06,0.01,-0.17,0.1575,-0.065,0.035,0.0125,-0.01,0.0125,-0.005,0.0,-0.005,0.0175,-0.005
2006-07-25 00:00:00+00:00,0.0625,0.01,-0.1625,0.1425,-0.0525,0.03,0.01,-0.005,0.01,-0.0075,0.0025,-0.005,0.015,-0.01
2006-07-26 00:00:00+00:00,-0.0075,0.135,-0.2275,0.1525,-0.0675,0.035,0.015,-0.0025,0.01,-0.0075,0.0,-0.0025,0.0075,-0.0
2006-07-27 00:00:00+00:00,-0.005,0.135,-0.2225,0.1425,-0.0525,0.03,0.01,-0.0025,0.0075,-0.005,0.0025,-0.01,0.015,-0.0025
2006-07-28 00:00:00+00:00,0.0,0.125,-0.2125,0.1325,-0.035,0.015,0.015,-0.005,0.0075,-0.0025,-0.005,0.0,0.0125,-0.005
2006-07-31 00:00:00+00:00,-0.005,0.13,-0.2175,0.1375,-0.0375,0.0175,0.0125,-0.0075,0.015,-0.0075,-0.005,-0.0025,0.015,-0.0025
2006-08-01 00:00:00+00:00,0.0075,0.1175,-0.2075,0.1275,-0.025,0.01,0.01,-0.0025,0.0075,0.0,-0.0075,-0.0025,0.0175,-0.01
2006-08-02 00:00:00+00:00,-0.0025,0.12,-0.2075,0.1275,-0.0325,0.0175,0.01,0.0,0.0075,-0.0075,0.0,-0.005,0.0125,-0.005
2006-08-03 00:00:00+00:00,0.0075,0.1375,-0.255,0.1925,-0.1025,0.05,0.015,0.0,0.01,-0.0075,-0.0075,0.005,-0.0,0.0025
2006-08-04 00:00:00+00:00,0.0025,0.14,-0.2475,0.1775,-0.08,0.0375,0.02,-0.005,0.01,-0.0075,-0.0025,-0.005,0.0125,-0.01
2006-08-07 00:00:00+00:00,0.0075,0.1375,-0.2475,0.1775,-0.0825,0.045,0.01,0.0075,0.0025,-0.0075,-0.0025,0.0,0.0075,-0.01
2006-08-08 00:00:00+00:00,-0.005,0.15,-0.2475,0.1675,-0.0675,0.035,0.0125,0.0,0.0075,-0.005,-0.0125,0.0025,0.0175,-0.0075
2006-08-09 00:00:00+00:00,-0.01,0.16,-0.2675,0.1975,-0.1,0.0525,0.015,-0.005,0.01,-0.01,0.0025,-0.0075,0.0125,-0.01
2006-08-10 00:00:00+00:00,-0.0175,0.165,-0.265,0.1925,-0.095,0.0525,0.0125,-0.005,0.0075,-0.005,-0.0025,0.0,0.0075,-0.01
2006-08-11 00:00:00+00:00,-0.0075,0.16,-0.275,0.2125,-0.1275,0.0675,0.015,0.0,0.0075,-0.005,0.0025,-0.01,0.015,-0.0075
2006-08-14 00:00:00+00:00,0.0025,0.155,-0.29,0.2425,-0.1675,0.085,0.025,0.0,0.01,-0.015,0.0075,-0.0075,0.0125,-0.005
2006-08-15 00:00:00+00:00,0.0775,-0.105,0.0975,0.045,-0.155,0.08,0.0225,0.0025,0.005,-0.0075,0.0,-0.0075,0.0075,-0.0025
2006-08-16 00:00:00+00:00,0.0675,-0.095,0.0875,0.05,-0.15,0.08,0.02,0.0,0.01,-0.01,0.0025,-0.01,0.01,-0.01
